Time	Speed(ms)	Daylight	
2021-09-10 12:08:38.508172	19.06547952280838	Afternoon
2021-09-10 12:08:39.520463	1.9933899190285014	Afternoon
2021-09-10 12:08:40.613540	0.9898069678451309	Afternoon
2021-09-10 12:08:42.395776	0.9907837297459037	Afternoon
2021-09-10 12:08:44.128145	0.9801317493097423	Afternoon
2021-09-10 12:08:45.274084	0.994714089329304	Afternoon
2021-09-10 12:08:46.468888	2.9960362440491233	Afternoon
2021-09-10 12:08:48.286029	1.9796139356902618	Afternoon
2021-09-10 12:08:55.572551	128.67465109373452	Afternoon
2021-09-10 12:08:56.590829	31.673760269226964	Afternoon
2021-09-10 12:08:57.617086	21.862050461587383	Afternoon
2021-09-10 12:08:59.158965	2.99007295778017	Afternoon
2021-09-10 12:09:00.175247	2.99007891814958	Afternoon
2021-09-10 12:09:01.351103	4.953918648729519	Afternoon
2021-09-10 12:09:02.421242	2.9432684996688825	Afternoon
2021-09-10 12:09:03.470438	1.9914050956073586	Afternoon
2021-09-10 12:09:04.765974	6.983797589592146	Afternoon
2021-09-10 12:09:05.789238	4.934421537763128	Afternoon
2021-09-10 12:09:06.817491	7.957720630291263	Afternoon
2021-09-10 12:09:08.602719	0.9917634049221218	Afternoon
2021-09-10 12:09:10.051845	0.9907817664449958	Afternoon
2021-09-10 12:09:11.101039	4.988421872833154	Afternoon
2021-09-10 12:09:12.115328	1.983524842656892	Afternoon
2021-09-10 12:09:13.412859	7.934107239376974	Afternoon
2021-09-10 12:09:15.069431	1.9796100168266852	Afternoon
2021-09-10 12:09:16.424808	3.9788603151456314	Afternoon
2021-09-10 12:09:17.444082	2.978238014825669	Afternoon
2021-09-10 12:09:18.488290	4.905452312135893	Afternoon
2021-09-10 12:09:19.534494	3.9592278713805236	Afternoon
2021-09-10 12:09:23.172768	2.7568692221190236	Afternoon
2021-09-10 12:09:24.194038	5.927131841144964	Afternoon
2021-09-10 12:09:25.546422	0.99471606824548	Afternoon
2021-09-10 12:09:29.910755	2.966490523051609	Afternoon
2021-09-10 12:09:32.446977	2.319659520375599	Afternoon
2021-09-10 12:09:33.551026	6.357515809779494	Afternoon
2021-09-10 12:09:34.928342	2.984151173119562	Afternoon
2021-09-10 12:09:35.995490	2.9960332519743855	Afternoon
2021-09-10 12:09:37.022742	2.9461531587181087	Afternoon
2021-09-10 12:09:38.039028	0.9898040287003578	Afternoon
2021-09-10 12:09:39.161027	2.9841452363592236	Afternoon
2021-09-10 12:09:40.162350	2.9990253167720495	Afternoon
2021-09-10 12:09:41.396051	1.9854939809749965	Afternoon
2021-09-10 12:09:42.702559	2.9990223187240956	Afternoon
2021-09-10 12:09:44.108800	4.99339872688306	Afternoon
2021-09-10 12:09:45.131067	0.9927450193982376	Afternoon
2021-09-10 12:09:46.142363	1.9933859454330534	Afternoon
2021-09-10 12:09:47.161639	1.9815674594918073	Afternoon
2021-09-10 12:09:48.192387	0.995205101819434	Afternoon
2021-09-10 12:09:52.905786	0.9927469904874983	Afternoon
2021-09-10 12:09:53.927057	0.9878543310003507	Afternoon
2021-09-10 12:09:55.746194	4.963725096991188	Afternoon
2021-09-10 12:10:01.478869	2.966487589699169	Afternoon
2021-09-10 12:10:02.834245	2.978235058194713	Afternoon
2021-09-10 12:10:04.006114	1.9815635328899917	Afternoon
2021-09-10 12:10:05.020401	2.9752902147663653	Afternoon
2021-09-10 12:10:06.661016	0.998676753301875	Afternoon
2021-09-10 12:10:08.253757	0.9976843745666308	Afternoon
2021-09-10 12:10:09.392712	8.881950002516554	Afternoon
2021-09-10 12:10:11.007396	0.9801288673434784	Afternoon
2021-09-10 12:10:12.212175	4.9884318265941285	Afternoon
